07-05 11:32:32.822   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-155.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-292.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-97.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-208.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-303.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-246.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-272.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-263.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-299.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-159.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-166.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-398.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-247.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-184.htm
07-05 11:32:32.826   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-173.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-179.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-242.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-238.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-270.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-156.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-293.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-83.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-283.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-281.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-376.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-318.htm
07-05 11:32:32.830   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-309.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-296.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-235.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-265.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-250.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-129.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-316.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-186.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-333.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-305.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-271.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-313.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-237.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-285.htm
07-05 11:32:32.834   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-258.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-325.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-315.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-222.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-241.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-335.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-297.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-342.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-257.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-310.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-355.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-337.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-358.htm
07-05 11:32:32.838   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-288.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-365.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-330.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-396.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-385.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-409.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-431.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-378.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-109.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-346.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-294.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-386.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-256.htm
07-05 11:32:32.842   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-423.htm
07-05 11:32:32.846   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-351.htm
07-05 11:32:32.846   545  4630 I DownloadManager: deleting spurious file /data/data/com.android.providers.downloads/cache/metadata-438.htm
07-05 11:32:32.940   545   548 D dalvikvm: GC_CONCURRENT freed 510K, 17% free 9829K/11719K, paused 2ms+3ms
07-05 11:32:33.162   545  4632 I DownloadManager: Initiating request for download 494
07-05 11:32:33.237   545   548 D dalvikvm: GC_CONCURRENT freed 364K, 16% free 9871K/11719K, paused 2ms+3ms
07-05 11:32:33.397   545   548 D dalvikvm: GC_CONCURRENT freed 399K, 16% free 9865K/11719K, paused 1ms+3ms
07-05 11:32:33.490  1370  4634 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:33.580   545  4637 I DownloadManager: Initiating request for download 494
07-05 11:32:33.643   545   548 D dalvikvm: GC_CONCURRENT freed 368K, 16% free 9920K/11719K, paused 2ms+2ms
07-05 11:32:33.807   545   548 D dalvikvm: GC_CONCURRENT freed 477K, 17% free 9833K/11719K, paused 2ms+3ms
07-05 11:32:33.885  1370  1372 D dalvikvm: GC_CONCURRENT freed 355K, 7% free 9128K/9735K, paused 2ms+3ms
07-05 11:32:33.990   545  4640 I DownloadManager: Initiating request for download 495
07-05 11:32:34.069   545   548 D dalvikvm: GC_CONCURRENT freed 315K, 16% free 9952K/11719K, paused 2ms+3ms
07-05 11:32:34.221  1370  4642 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:34.315   545   548 D dalvikvm: GC_CONCURRENT freed 498K, 17% free 9840K/11719K, paused 2ms+3ms
07-05 11:32:34.385   545  4645 I DownloadManager: Initiating request for download 495
07-05 11:32:34.467   545   548 D dalvikvm: GC_CONCURRENT freed 312K, 16% free 9936K/11719K, paused 2ms+3ms
07-05 11:32:34.631   545  4645 D dalvikvm: GC_EXPLICIT freed 361K, 16% free 9861K/11719K, paused 2ms+3ms
07-05 11:32:34.748   545  4648 I DownloadManager: Initiating request for download 496
07-05 11:32:34.819   545   548 D dalvikvm: GC_CONCURRENT freed 332K, 16% free 9958K/11719K, paused 3ms+3ms
07-05 11:32:34.963  1370  4650 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:35.061   545   548 D dalvikvm: GC_CONCURRENT freed 509K, 17% free 9839K/11719K, paused 2ms+3ms
07-05 11:32:35.131   545  4653 I DownloadManager: Initiating request for download 496
07-05 11:32:35.221   545   548 D dalvikvm: GC_CONCURRENT freed 314K, 16% free 9935K/11719K, paused 2ms+2ms
07-05 11:32:35.436   545   548 D dalvikvm: GC_CONCURRENT freed 493K, 17% free 9832K/11719K, paused 2ms+2ms
07-05 11:32:35.522   545  4656 I DownloadManager: Initiating request for download 497
07-05 11:32:35.643   545   548 D dalvikvm: GC_CONCURRENT freed 338K, 16% free 9884K/11719K, paused 2ms+2ms
07-05 11:32:35.760  1370  4658 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:35.873   545   548 D dalvikvm: GC_CONCURRENT freed 433K, 17% free 9840K/11719K, paused 2ms+3ms
07-05 11:32:35.908   545  4661 I DownloadManager: Initiating request for download 497
07-05 11:32:36.022   545   548 D dalvikvm: GC_CONCURRENT freed 342K, 16% free 9893K/11719K, paused 2ms+3ms
07-05 11:32:36.229   545   548 D dalvikvm: GC_CONCURRENT freed 445K, 17% free 9835K/11719K, paused 2ms+3ms
07-05 11:32:36.260   545  4664 I DownloadManager: Initiating request for download 498
07-05 11:32:36.393   545   548 D dalvikvm: GC_CONCURRENT freed 340K, 16% free 9888K/11719K, paused 2ms+2ms
07-05 11:32:36.463  1370  4666 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:36.529  1370  1372 D dalvikvm: GC_CONCURRENT freed 390K, 7% free 9123K/9735K, paused 2ms+3ms
07-05 11:32:36.674   545   548 D dalvikvm: GC_CONCURRENT freed 428K, 16% free 9855K/11719K, paused 2ms+3ms
07-05 11:32:36.674   545  4669 I DownloadManager: Initiating request for download 498
07-05 11:32:36.830   545   548 D dalvikvm: GC_CONCURRENT freed 369K, 16% free 9881K/11719K, paused 2ms+3ms
07-05 11:32:37.022   545  4672 I DownloadManager: Initiating request for download 499
07-05 11:32:37.084   545   548 D dalvikvm: GC_CONCURRENT freed 387K, 16% free 9893K/11719K, paused 3ms+2ms
07-05 11:32:37.225   545   548 D dalvikvm: GC_CONCURRENT freed 401K, 16% free 9883K/11719K, paused 2ms+2ms
07-05 11:32:37.346   156   594 D dalvikvm: GC_EXPLICIT freed 490K, 11% free 13170K/14791K, paused 2ms+6ms
07-05 11:32:37.354  1370  4674 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:37.479   545  4677 I DownloadManager: Initiating request for download 499
07-05 11:32:37.549   545   548 D dalvikvm: GC_CONCURRENT freed 377K, 15% free 9980K/11719K, paused 2ms+3ms
07-05 11:32:37.748   545   548 D dalvikvm: GC_CONCURRENT freed 540K, 17% free 9833K/11719K, paused 2ms+2ms
07-05 11:32:37.850   545  4680 I DownloadManager: Initiating request for download 500
07-05 11:32:37.936   545   548 D dalvikvm: GC_CONCURRENT freed 304K, 16% free 9956K/11719K, paused 1ms+3ms
07-05 11:32:38.096  1370  4682 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:38.178   545   548 D dalvikvm: GC_CONCURRENT freed 500K, 16% free 9844K/11719K, paused 2ms+3ms
07-05 11:32:38.248   545  4685 I DownloadManager: Initiating request for download 500
07-05 11:32:38.338   545   548 D dalvikvm: GC_CONCURRENT freed 317K, 16% free 9940K/11719K, paused 2ms+3ms
07-05 11:32:38.561   545   548 D dalvikvm: GC_CONCURRENT freed 497K, 17% free 9834K/11719K, paused 2ms+2ms
07-05 11:32:38.658   545  4688 I DownloadManager: Initiating request for download 501
07-05 11:32:38.776   545   548 D dalvikvm: GC_CONCURRENT freed 340K, 16% free 9882K/11719K, paused 2ms+2ms
07-05 11:32:38.881  1370  4690 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:39.018   545   548 D dalvikvm: GC_CONCURRENT freed 435K, 17% free 9834K/11719K, paused 2ms+2ms
07-05 11:32:39.069   545  4693 I DownloadManager: Initiating request for download 501
07-05 11:32:39.178   545   548 D dalvikvm: GC_CONCURRENT freed 344K, 16% free 9882K/11719K, paused 2ms+2ms
07-05 11:32:39.389   545   548 D dalvikvm: GC_CONCURRENT freed 439K, 17% free 9830K/11719K, paused 1ms+2ms
07-05 11:32:39.447   545  4696 I DownloadManager: Initiating request for download 502
07-05 11:32:39.561   545   548 D dalvikvm: GC_CONCURRENT freed 336K, 16% free 9884K/11719K, paused 2ms+3ms
07-05 11:32:39.658  1370  4698 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:39.733  1370  1372 D dalvikvm: GC_CONCURRENT freed 363K, 7% free 9150K/9735K, paused 1ms+2ms
07-05 11:32:39.826   545   548 D dalvikvm: GC_CONCURRENT freed 437K, 17% free 9836K/11719K, paused 1ms+3ms
07-05 11:32:39.858   545  4701 I DownloadManager: Initiating request for download 502
07-05 11:32:39.971   545   548 D dalvikvm: GC_CONCURRENT freed 342K, 16% free 9883K/11719K, paused 2ms+2ms
07-05 11:32:40.197   545   548 D dalvikvm: GC_CONCURRENT freed 439K, 17% free 9832K/11719K, paused 2ms+2ms
07-05 11:32:40.244   545  4704 I DownloadManager: Initiating request for download 503
07-05 11:32:40.373   545   548 D dalvikvm: GC_CONCURRENT freed 334K, 16% free 9886K/11719K, paused 2ms+3ms
07-05 11:32:40.471  1370  4706 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:40.631   545   548 D dalvikvm: GC_CONCURRENT freed 435K, 17% free 9837K/11719K, paused 2ms+2ms
07-05 11:32:40.654   545  4709 I DownloadManager: Initiating request for download 503
07-05 11:32:40.776   545   548 D dalvikvm: GC_CONCURRENT freed 342K, 16% free 9885K/11719K, paused 2ms+2ms
07-05 11:32:41.018   545  4712 I DownloadManager: Initiating request for download 504
07-05 11:32:41.018   545   548 D dalvikvm: GC_CONCURRENT freed 440K, 16% free 9857K/11719K, paused 3ms+3ms
07-05 11:32:41.162   545   548 D dalvikvm: GC_CONCURRENT freed 370K, 16% free 9879K/11719K, paused 2ms+2ms
07-05 11:32:41.240  1370  4714 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:41.381   545  4717 I DownloadManager: Initiating request for download 504
07-05 11:32:41.408   545   548 D dalvikvm: GC_CONCURRENT freed 405K, 16% free 9867K/11719K, paused 2ms+3ms
07-05 11:32:41.557   545   548 D dalvikvm: GC_CONCURRENT freed 376K, 16% free 9882K/11719K, paused 2ms+2ms
07-05 11:32:41.756   545  4720 I DownloadManager: Initiating request for download 505
07-05 11:32:41.819   545   548 D dalvikvm: GC_CONCURRENT freed 393K, 16% free 9895K/11719K, paused 2ms+3ms
07-05 11:32:41.963   545   548 D dalvikvm: GC_CONCURRENT freed 399K, 16% free 9888K/11719K, paused 2ms+3ms
07-05 11:32:42.026  1370  4722 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:42.131   465   467 D dalvikvm: GC_CONCURRENT freed 397K, 6% free 10038K/10631K, paused 4ms+3ms
07-05 11:32:42.186   545  4725 I DownloadManager: Initiating request for download 505
07-05 11:32:42.233   545   548 D dalvikvm: GC_CONCURRENT freed 378K, 16% free 9900K/11719K, paused 2ms+3ms
07-05 11:32:42.373   545   548 D dalvikvm: GC_CONCURRENT freed 403K, 16% free 9883K/11719K, paused 2ms+2ms
07-05 11:32:44.264   545  4727 I DownloadManager: Initiating request for download 506
07-05 11:32:44.338   545   548 D dalvikvm: GC_CONCURRENT freed 364K, 16% free 9921K/11719K, paused 3ms+4ms
07-05 11:32:44.529   545   548 D dalvikvm: GC_CONCURRENT freed 424K, 16% free 9887K/11719K, paused 2ms+3ms
07-05 11:32:44.936  1370  4730 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:45.029  1370  1372 D dalvikvm: GC_CONCURRENT freed 390K, 7% free 9151K/9735K, paused 1ms+2ms
07-05 11:32:45.033   545   548 D dalvikvm: GC_CONCURRENT freed 408K, 16% free 9869K/11719K, paused 2ms+7ms
07-05 11:32:45.229   545   548 D dalvikvm: GC_CONCURRENT freed 416K, 16% free 9851K/11719K, paused 2ms+2ms
07-05 11:32:45.444   545   548 D dalvikvm: GC_CONCURRENT freed 399K, 17% free 9840K/11719K, paused 2ms+2ms
07-05 11:32:45.533   545  4733 I DownloadManager: Initiating request for download 507
07-05 11:32:45.666   545   548 D dalvikvm: GC_CONCURRENT freed 290K, 16% free 9956K/11719K, paused 1ms+3ms
07-05 11:32:45.834  1370  4735 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:45.928   545   548 D dalvikvm: GC_CONCURRENT freed 488K, 16% free 9856K/11719K, paused 2ms+3ms
07-05 11:32:45.975   545  4738 I DownloadManager: Initiating request for download 507
07-05 11:32:46.084   545   548 D dalvikvm: GC_CONCURRENT freed 349K, 16% free 9901K/11719K, paused 2ms+3ms
07-05 11:32:46.299   545   548 D dalvikvm: GC_CONCURRENT freed 443K, 16% free 9848K/11719K, paused 2ms+2ms
07-05 11:32:46.447   156   628 D dalvikvm: GC_EXPLICIT freed 496K, 11% free 13171K/14791K, paused 3ms+7ms
07-05 11:32:46.455   545  4741 I DownloadManager: Initiating request for download 508
07-05 11:32:46.569   545   548 D dalvikvm: GC_CONCURRENT freed 343K, 16% free 9901K/11719K, paused 1ms+2ms
07-05 11:32:46.686  1370  4743 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:46.822   545   548 D dalvikvm: GC_CONCURRENT freed 453K, 17% free 9836K/11719K, paused 2ms+2ms
07-05 11:32:46.862   545  4746 I DownloadManager: Initiating request for download 508
07-05 11:32:46.963   545   548 D dalvikvm: GC_CONCURRENT freed 346K, 16% free 9885K/11719K, paused 1ms+2ms
07-05 11:32:47.182   545   548 D dalvikvm: GC_CONCURRENT freed 439K, 17% free 9832K/11719K, paused 2ms+2ms
07-05 11:32:47.240   545  4749 I DownloadManager: Initiating request for download 509
07-05 11:32:47.354   545   548 D dalvikvm: GC_CONCURRENT freed 334K, 16% free 9888K/11719K, paused 3ms+4ms
07-05 11:32:47.490   545   633 D dalvikvm: GC_EXPLICIT freed 167K, 16% free 9849K/11719K, paused 3ms+3ms
07-05 11:32:47.498  1370  4751 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:47.639   545  4754 I DownloadManager: Initiating request for download 509
07-05 11:32:47.705   545   548 D dalvikvm: GC_CONCURRENT freed 345K, 16% free 9925K/11719K, paused 2ms+3ms
07-05 11:32:47.854   545   548 D dalvikvm: GC_CONCURRENT freed 440K, 16% free 9877K/11719K, paused 2ms+3ms
07-05 11:32:48.018   545  4757 I DownloadManager: Initiating request for download 510
07-05 11:32:48.100   545   548 D dalvikvm: GC_CONCURRENT freed 376K, 15% free 9983K/11719K, paused 2ms+3ms
07-05 11:32:48.287  1370  4759 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:48.315   545   548 D dalvikvm: GC_CONCURRENT freed 545K, 16% free 9854K/11719K, paused 1ms+2ms
07-05 11:32:48.401   545  4762 I DownloadManager: Initiating request for download 510
07-05 11:32:48.483   545   548 D dalvikvm: GC_CONCURRENT freed 294K, 15% free 9977K/11719K, paused 2ms+2ms
07-05 11:32:48.654  1370  1372 D dalvikvm: GC_CONCURRENT freed 411K, 7% free 9128K/9735K, paused 1ms+2ms
07-05 11:32:48.717   545   548 D dalvikvm: GC_CONCURRENT freed 522K, 17% free 9842K/11719K, paused 3ms+2ms
07-05 11:32:48.811   545  4765 I DownloadManager: Initiating request for download 511
07-05 11:32:48.901   545   548 D dalvikvm: GC_CONCURRENT freed 289K, 16% free 9953K/11719K, paused 2ms+3ms
07-05 11:32:49.045  1370  4767 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:49.151   545   548 D dalvikvm: GC_CONCURRENT freed 487K, 16% free 9854K/11719K, paused 2ms+3ms
07-05 11:32:49.217   545  4770 I DownloadManager: Initiating request for download 511
07-05 11:32:49.295   545   548 D dalvikvm: GC_CONCURRENT freed 300K, 16% free 9951K/11719K, paused 2ms+2ms
07-05 11:32:49.502   545   548 D dalvikvm: GC_CONCURRENT freed 495K, 16% free 9846K/11719K, paused 2ms+3ms
07-05 11:32:49.596   545  4773 I DownloadManager: Initiating request for download 512
07-05 11:32:49.694   545   548 D dalvikvm: GC_CONCURRENT freed 293K, 15% free 9963K/11719K, paused 2ms+3ms
07-05 11:32:49.834  1370  4775 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:49.936   545   548 D dalvikvm: GC_CONCURRENT freed 495K, 16% free 9856K/11719K, paused 1ms+2ms
07-05 11:32:49.990   545  4778 I DownloadManager: Initiating request for download 512
07-05 11:32:50.080   545   548 D dalvikvm: GC_CONCURRENT freed 297K, 16% free 9958K/11719K, paused 2ms+2ms
07-05 11:32:50.291   545   548 D dalvikvm: GC_CONCURRENT freed 498K, 16% free 9847K/11719K, paused 2ms+2ms
07-05 11:32:50.365   545  4781 I DownloadManager: Initiating request for download 513
07-05 11:32:50.447   545   548 D dalvikvm: GC_CONCURRENT freed 299K, 15% free 9963K/11719K, paused 1ms+3ms
07-05 11:32:50.647   545   548 D dalvikvm: GC_CONCURRENT freed 500K, 16% free 9852K/11719K, paused 2ms+2ms
07-05 11:32:51.385  1370  4783 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:51.533   545   548 D dalvikvm: GC_CONCURRENT freed 376K, 16% free 9862K/11719K, paused 2ms+2ms
07-05 11:32:52.772   545   548 D dalvikvm: GC_CONCURRENT freed 398K, 16% free 9854K/11719K, paused 2ms+2ms
07-05 11:32:52.928   545  4786 I DownloadManager: Initiating request for download 514
07-05 11:32:53.006   545   548 D dalvikvm: GC_CONCURRENT freed 332K, 15% free 9992K/11719K, paused 2ms+3ms
07-05 11:32:53.174   545   548 D dalvikvm: GC_CONCURRENT freed 494K, 16% free 9888K/11719K, paused 2ms+3ms
07-05 11:32:53.229  1370  4788 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:53.315   545  4790 I DownloadManager: Initiating request for download 514
07-05 11:32:53.393   545   548 D dalvikvm: GC_CONCURRENT freed 338K, 15% free 9982K/11719K, paused 2ms+2ms
07-05 11:32:53.600   545   548 D dalvikvm: GC_CONCURRENT freed 516K, 16% free 9856K/11719K, paused 2ms+3ms
07-05 11:32:53.619  1370  1372 D dalvikvm: GC_CONCURRENT freed 387K, 7% free 9126K/9735K, paused 2ms+5ms
07-05 11:32:53.717   545  4794 I DownloadManager: Initiating request for download 515
07-05 11:32:53.803   545   548 D dalvikvm: GC_CONCURRENT freed 298K, 15% free 10002K/11719K, paused 2ms+2ms
07-05 11:32:53.967  1370  4796 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
07-05 11:32:54.049   545   548 D dalvikvm: GC_CONCURRENT freed 526K, 16% free 9865K/11719K, paused 1ms+2ms
07-05 11:32:54.115   545  4799 I DownloadManager: Initiating request for download 515
07-05 11:32:54.190   545   548 D dalvikvm: GC_CONCURRENT freed 294K, 15% free 9991K/11719K, paused 2ms+3ms
07-05 11:32:54.397   545   548 D dalvikvm: GC_CONCURRENT freed 525K, 16% free 9856K/11719K, paused 2ms+2ms
07-05 11:32:54.487   545  4802 I DownloadManager: Initiating request for download 516
07-05 11:32:54.580   545   548 D dalvikvm: GC_CONCURRENT freed 283K, 15% free 9968K/11719K, paused 1ms+2ms
07-05 11:32:54.729  1370  4804 E DictionaryProvider:UpdateHandler: Can't read a file : android.util.MalformedJsonException: Use JsonReader.setLenient(true) to accept malformed JSON at line 1 column 20
